datetime,temp,humidity,windspeed,cloudcover,conditions,solar_radiation,solar_energy,uv_index
23-08-2024 01:00,27.0,88.84,7.6,88.9,Partially cloudy,0.0,0.0,0.0
23-08-2024 02:00,27.8,88.29,5.4,81.3,Partially cloudy,0.0,0.0,0.0
23-08-2024 03:00,27.0,94.27,3.6,88.9,Partially cloudy,0.0,0.0,0.0
23-08-2024 04:00,27.0,94.27,5.4,88.9,Partially cloudy,0.0,0.0,0.0
23-08-2024 05:00,27.7,93.03,2.2,59.9,Partially cloudy,0.0,0.0,0.0
23-08-2024 06:00,27.0,94.27,7.6,88.9,Partially cloudy,0.0,0.0,0.0
23-08-2024 07:00,27.0,94.27,3.6,88.9,Partially cloudy,11.0,0.0,0.0
23-08-2024 08:00,29.0,85.61,4.1,89.7,Partially cloudy,115.0,0.4,1.0
23-08-2024 09:00,28.0,94.32,9.4,100.0,Overcast,290.0,1.0,3.0
23-08-2024 10:00,29.0,94.36,9.4,100.0,Overcast,503.0,1.8,5.0
23-08-2024 11:00,27.1,88.28,9.3,99.8,Overcast,689.0,2.5,7.0
23-08-2024 12:00,27.0,94.27,11.2,88.9,Partially cloudy,801.0,2.9,8.0
23-08-2024 13:00,28.0,88.91,3.6,88.9,Partially cloudy,865.0,3.1,9.0
23-08-2024 14:00,29.2,81.73,1.3,88.4,Partially cloudy,835.0,3.0,8.0
23-08-2024 15:00,31.0,70.47,7.6,50.0,Partially cloudy,701.0,2.5,7.0
23-08-2024 16:00,31.0,70.47,7.6,50.0,Partially cloudy,609.0,2.2,6.0
23-08-2024 17:00,30.7,78.02,1.1,71.5,Partially cloudy,469.0,1.7,5.0
23-08-2024 18:00,30.0,79.19,5.4,50.0,Partially cloudy,173.0,0.6,2.0
23-08-2024 19:00,29.0,79.06,5.4,50.0,Partially cloudy,66.0,0.2,0.0
23-08-2024 20:00,29.1,83.88,1.0,58.4,Partially cloudy,0.0,0.0,0.0
23-08-2024 21:00,28.0,88.91,3.6,50.0,Partially cloudy,0.0,0.0,0.0
23-08-2024 22:00,28.0,88.91,0.0,50.0,Partially cloudy,0.0,0.0,0.0
23-08-2024 23:00,27.7,90.32,0.0,44.1,Partially cloudy,0.0,0.0,0.0
24-08-2024 00:00,28.0,88.91,3.6,50.0,Partially cloudy,0.0,0.0,0.0
24-08-2024 01:00,28.0,88.91,0.0,50.0,Partially cloudy,0.0,0.0,0.0
24-08-2024 02:00,27.1,92.93,0.0,51.3,Partially cloudy,0.0,0.0,0.0
24-08-2024 03:00,27.0,94.27,3.6,50.0,Partially cloudy,0.0,0.0,0.0
24-08-2024 04:00,27.0,94.27,0.0,50.0,Partially cloudy,0.0,0.0,0.0
24-08-2024 05:00,26.9,95.47,0.0,50.0,Partially cloudy,0.0,0.0,0.0
24-08-2024 06:00,27.0,94.27,0.0,50.0,Partially cloudy,0.0,0.0,0.0
24-08-2024 07:00,29.0,83.9,5.4,50.0,Partially cloudy,10.0,0.0,0.0
24-08-2024 08:00,29.9,88.98,1.0,81.3,Partially cloudy,118.0,0.4,1.0
24-08-2024 09:00,30.0,84.0,5.4,88.9,Partially cloudy,316.0,1.1,3.0
24-08-2024 10:00,31.0,79.33,5.4,88.9,Partially cloudy,510.0,1.8,5.0
24-08-2024 11:00,32.3,77.17,6.5,88.4,Partially cloudy,685.0,2.5,7.0
24-08-2024 12:00,32.0,74.95,11.2,88.9,Partially cloudy,813.0,2.9,8.0
24-08-2024 13:00,33.0,75.11,9.4,88.9,Partially cloudy,871.0,3.1,9.0
24-08-2024 14:00,34.6,65.81,10.8,67.1,Partially cloudy,853.0,3.1,9.0
24-08-2024 15:00,34.0,66.98,7.6,88.9,Partially cloudy,578.0,2.1,6.0
24-08-2024 16:00,33.0,70.84,11.2,88.9,Partially cloudy,307.0,1.1,3.0
24-08-2024 17:00,33.5,76.12,7.0,51.3,Partially cloudy,238.0,0.9,2.0
24-08-2024 18:00,32.0,70.66,9.4,50.0,Partially cloudy,168.0,0.6,2.0
24-08-2024 19:00,31.0,74.79,7.6,50.0,Partially cloudy,43.0,0.2,0.0
24-08-2024 20:00,30.7,82.85,2.2,48.7,Partially cloudy,0.0,0.0,0.0
24-08-2024 21:00,30.0,84.0,5.4,50.0,Partially cloudy,0.0,0.0,0.0
24-08-2024 22:00,30.0,84.0,7.6,50.0,Partially cloudy,0.0,0.0,0.0
24-08-2024 23:00,29.9,83.43,2.7,48.7,Partially cloudy,0.0,0.0,0.0
25-08-2024 00:00,29.0,94.36,7.6,67.5,Partially cloudy,0.0,0.0,0.0
25-08-2024 01:00,29.0,88.99,13.0,88.9,Partially cloudy,0.0,0.0,0.0
25-08-2024 02:00,28.2,87.4,2.7,85.7,"Rain, Partially cloudy",0.0,0.0,0.0
25-08-2024 03:00,26.0,94.23,7.6,88.9,Partially cloudy,0.0,0.0,0.0
25-08-2024 04:00,26.0,94.23,5.4,88.9,Partially cloudy,0.0,0.0,0.0
25-08-2024 05:00,27.0,96.07,8.6,50.0,Partially cloudy,0.0,0.0,0.0
25-08-2024 06:00,27.0,100.0,11.2,50.0,Partially cloudy,0.0,0.0,0.0
25-08-2024 07:00,28.0,94.32,13.0,50.0,Partially cloudy,10.0,0.0,0.0
25-08-2024 08:00,29.3,86.78,14.4,50.0,Partially cloudy,125.0,0.5,1.0
25-08-2024 09:00,30.0,84.0,13.0,50.0,Partially cloudy,324.0,1.2,3.0
25-08-2024 10:00,31.0,74.79,14.8,88.9,Partially cloudy,525.0,1.9,5.0
25-08-2024 11:00,33.0,69.68,14.2,64.5,Partially cloudy,694.0,2.5,7.0
25-08-2024 12:00,33.0,66.78,13.0,88.9,Partially cloudy,812.0,2.9,8.0
25-08-2024 13:00,33.0,66.78,11.2,88.9,Partially cloudy,868.0,3.1,9.0
25-08-2024 14:00,33.8,64.59,14.7,60.9,Partially cloudy,857.0,3.1,9.0
25-08-2024 15:00,33.0,62.93,14.8,50.0,Partially cloudy,719.0,2.6,7.0
25-08-2024 16:00,33.0,62.93,14.8,50.0,Partially cloudy,416.0,1.5,4.0
25-08-2024 17:00,33.8,63.93,15.8,49.9,Partially cloudy,134.0,0.5,1.0
25-08-2024 18:00,32.0,62.71,14.8,50.0,Partially cloudy,49.0,0.2,0.0
25-08-2024 19:00,32.0,66.58,13.0,50.0,Partially cloudy,34.0,0.1,0.0
25-08-2024 20:00,31.3,74.76,9.1,44.1,Partially cloudy,0.0,0.0,0.0
25-08-2024 21:00,31.0,74.79,14.8,50.0,Partially cloudy,0.0,0.0,0.0
25-08-2024 22:00,30.0,84.0,14.8,50.0,Partially cloudy,0.0,0.0,0.0
25-08-2024 23:00,30.3,81.14,14.8,36.3,Partially cloudy,0.0,0.0,0.0
26-08-2024 00:00,29.0,88.99,13.0,27.2,Partially cloudy,0.0,0.0,0.0
26-08-2024 01:00,29.0,88.99,16.6,27.2,Partially cloudy,0.0,0.0,0.0
26-08-2024 02:00,29.3,84.22,12.2,29.2,Partially cloudy,0.0,0.0,0.0
26-08-2024 03:00,28.0,88.91,14.8,27.2,Partially cloudy,0.0,0.0,0.0
26-08-2024 04:00,28.0,88.91,14.8,27.2,Partially cloudy,0.0,0.0,0.0
26-08-2024 05:00,28.1,89.45,9.6,36.3,Partially cloudy,0.0,0.0,0.0
26-08-2024 06:00,28.0,94.32,13.0,50.0,Partially cloudy,0.0,0.0,0.0
26-08-2024 07:00,29.0,94.36,14.8,50.0,Partially cloudy,9.0,0.0,0.0
26-08-2024 08:00,29.8,84.65,10.8,87.8,Partially cloudy,124.0,0.4,1.0
26-08-2024 09:00,30.0,89.07,16.6,88.9,Partially cloudy,321.0,1.2,3.0
26-08-2024 10:00,31.0,79.33,16.6,88.9,Partially cloudy,520.0,1.9,5.0
26-08-2024 11:00,33.5,69.61,13.1,58.4,Partially cloudy,687.0,2.5,7.0
26-08-2024 12:00,33.0,66.78,18.4,88.9,Partially cloudy,776.0,2.8,8.0
26-08-2024 13:00,34.0,63.14,18.4,88.9,Partially cloudy,822.0,3.0,8.0
26-08-2024 14:00,34.3,67.25,15.9,88.2,"Rain, Partially cloudy",689.0,2.5,7.0
26-08-2024 15:00,32.0,70.66,37.1,88.9,Partially cloudy,507.0,1.8,5.0
26-08-2024 16:00,28.0,78.92,9.4,88.9,Partially cloudy,453.0,1.6,5.0
26-08-2024 17:00,30.5,77.12,3.2,88.2,Partially cloudy,467.0,1.7,5.0
26-08-2024 18:00,29.0,79.06,13.0,88.9,Partially cloudy,249.0,0.9,2.0
26-08-2024 19:00,29.0,83.9,7.6,88.9,Partially cloudy,81.0,0.3,0.0
26-08-2024 20:00,29.8,81.49,9.9,88.4,Partially cloudy,0.0,0.0,0.0
26-08-2024 21:00,29.0,83.9,7.6,88.9,Partially cloudy,0.0,0.0,0.0
26-08-2024 22:00,28.0,88.91,16.6,88.9,Partially cloudy,0.0,0.0,0.0
26-08-2024 23:00,28.9,85.92,9.6,89.7,Partially cloudy,0.0,0.0,0.0
27-08-2024 00:00,25.0,94.19,13.0,100.0,Overcast,0.0,0.0,0.0
27-08-2024 01:00,25.0,94.19,9.4,100.0,Overcast,0.0,0.0,0.0
27-08-2024 02:00,26.0,94.52,1.5,89.7,"Rain, Partially cloudy",0.0,0.0,0.0
27-08-2024 03:00,25.0,94.19,5.4,88.9,Partially cloudy,0.0,0.0,0.0
27-08-2024 04:00,26.0,94.23,13.0,88.9,Partially cloudy,0.0,0.0,0.0
27-08-2024 05:00,26.3,98.43,10.6,88.4,Partially cloudy,0.0,0.0,0.0
27-08-2024 06:00,27.0,94.27,9.4,88.9,Partially cloudy,0.0,0.0,0.0
27-08-2024 07:00,28.0,88.91,14.8,50.0,Partially cloudy,9.0,0.0,0.0
27-08-2024 08:00,28.9,86.58,15.8,81.2,Partially cloudy,122.0,0.4,1.0
27-08-2024 09:00,30.0,79.19,14.8,88.9,Partially cloudy,319.0,1.1,3.0
27-08-2024 10:00,31.0,74.79,18.4,88.9,Partially cloudy,518.0,1.9,5.0
27-08-2024 11:00,32.2,68.73,16.9,81.2,Partially cloudy,685.0,2.5,7.0
27-08-2024 12:00,32.0,70.66,14.8,88.9,Partially cloudy,748.0,2.7,7.0
27-08-2024 13:00,32.0,70.66,18.4,88.9,Partially cloudy,746.0,2.7,7.0
27-08-2024 14:00,32.4,73.76,13.0,81.2,"Rain, Partially cloudy",650.0,2.3,7.0
27-08-2024 15:00,31.0,74.79,14.8,88.9,Partially cloudy,342.0,1.2,3.0
27-08-2024 16:00,31.0,74.79,18.4,88.9,Partially cloudy,408.0,1.5,4.0
27-08-2024 17:00,28.7,83.13,10.8,82.3,"Rain, Partially cloudy",416.0,1.5,4.0
27-08-2024 18:00,27.0,94.27,7.6,88.9,Partially cloudy,246.0,0.9,2.0
27-08-2024 19:00,27.0,94.27,9.4,88.9,Partially cloudy,62.0,0.2,0.0
27-08-2024 20:00,28.7,86.67,6.0,78.8,Partially cloudy,0.0,0.0,0.0
27-08-2024 21:00,28.0,94.32,7.6,88.9,Partially cloudy,0.0,0.0,0.0
27-08-2024 22:00,28.0,94.32,5.4,88.9,Partially cloudy,0.0,0.0,0.0
27-08-2024 23:00,28.1,91.45,4.1,78.8,Partially cloudy,0.0,0.0,0.0
28-08-2024 00:00,27.0,94.27,3.6,88.9,Partially cloudy,0.0,0.0,0.0
28-08-2024 01:00,27.0,94.27,5.4,88.9,Partially cloudy,0.0,0.0,0.0
28-08-2024 02:00,27.6,90.83,2.2,81.3,Partially cloudy,0.0,0.0,0.0
28-08-2024 03:00,25.0,100.0,16.6,100.0,Overcast,0.0,0.0,0.0
28-08-2024 04:00,25.0,94.19,13.0,100.0,Overcast,0.0,0.0,0.0
28-08-2024 05:00,25.0,99.05,2.2,100.0,"Rain, Overcast",0.0,0.0,0.0
28-08-2024 06:00,25.0,94.19,9.4,100.0,Overcast,0.0,0.0,0.0
28-08-2024 07:00,26.0,94.23,9.4,88.9,Partially cloudy,9.0,0.0,0.0
28-08-2024 08:00,27.5,93.5,3.2,66.9,Partially cloudy,107.0,0.4,1.0
28-08-2024 09:00,28.0,88.91,11.2,88.9,Partially cloudy,283.0,1.0,3.0
28-08-2024 10:00,30.0,79.19,14.8,88.9,Partially cloudy,492.0,1.8,5.0
28-08-2024 11:00,31.2,78.13,10.9,67.0,Partially cloudy,621.0,2.2,6.0
28-08-2024 12:00,31.0,79.33,13.0,88.9,Partially cloudy,681.0,2.5,7.0
28-08-2024 13:00,31.0,74.79,11.2,88.9,Partially cloudy,725.0,2.6,7.0
28-08-2024 14:00,33.2,68.15,7.0,72.7,Partially cloudy,685.0,2.5,7.0
28-08-2024 15:00,32.0,66.58,9.4,50.0,Partially cloudy,517.0,1.9,5.0
28-08-2024 16:00,31.0,74.79,9.4,88.9,Partially cloudy,398.0,1.4,4.0
28-08-2024 17:00,30.1,84.25,16.1,95.3,"Rain, Overcast",407.0,1.5,4.0
28-08-2024 18:00,25.0,100.0,5.4,100.0,Overcast,253.0,0.9,3.0
28-08-2024 19:00,26.0,94.23,0.0,100.0,Overcast,73.0,0.3,0.0
28-08-2024 20:00,27.1,96.79,1.0,92.9,"Rain, Overcast",0.0,0.0,0.0
28-08-2024 21:00,27.0,94.27,7.6,88.9,Partially cloudy,0.0,0.0,0.0
28-08-2024 22:00,27.0,94.27,9.4,88.9,Partially cloudy,0.0,0.0,0.0
28-08-2024 23:00,27.5,95.3,2.2,89.7,Partially cloudy,0.0,0.0,0.0
29-08-2024 00:00,27.0,94.27,5.4,88.9,Partially cloudy,0.0,0.0,0.0
29-08-2024 01:00,27.0,94.27,3.6,88.9,Partially cloudy,0.0,0.0,0.0
29-08-2024 02:00,27.1,95.15,1.0,100.0,"Rain, Overcast",0.0,0.0,0.0
29-08-2024 03:00,26.0,100.0,13.0,100.0,Overcast,0.0,0.0,0.0
29-08-2024 04:00,25.0,100.0,13.0,100.0,Overcast,0.0,0.0,0.0
29-08-2024 05:00,25.1,99.85,3.2,100.0,"Rain, Overcast",0.0,0.0,0.0
29-08-2024 06:00,25.0,100.0,14.8,100.0,Overcast,0.0,0.0,0.0
29-08-2024 07:00,26.0,94.23,16.6,100.0,Overcast,0.0,0.0,0.0
29-08-2024 08:00,25.9,98.52,10.1,99.9,"Rain, Overcast",3.0,0.0,0.0
29-08-2024 09:00,26.0,94.23,16.6,100.0,Overcast,51.0,0.2,1.0
29-08-2024 10:00,26.0,94.23,16.6,100.0,Overcast,99.0,0.4,1.0
29-08-2024 11:00,27.3,97.49,6.8,99.7,"Rain, Overcast",192.0,0.7,2.0
29-08-2024 12:00,28.0,94.32,9.4,100.0,Overcast,303.0,1.1,3.0
29-08-2024 13:00,28.0,94.32,9.4,100.0,Overcast,437.0,1.6,4.0
29-08-2024 14:00,28.2,97.64,10.6,99.7,Overcast,519.0,1.9,5.0
29-08-2024 15:00,28.0,94.32,7.6,88.9,Partially cloudy,458.0,1.6,5.0
29-08-2024 16:00,28.0,94.32,7.6,88.9,Partially cloudy,305.0,1.1,3.0
29-08-2024 17:00,28.0,93.83,1.5,64.6,"Rain, Partially cloudy",207.0,0.7,2.0
29-08-2024 18:00,29.0,88.99,5.4,88.9,Partially cloudy,116.0,0.4,1.0
29-08-2024 19:00,28.0,94.32,0.0,88.9,Partially cloudy,72.0,0.3,0.0
29-08-2024 20:00,27.5,94.54,1.0,59.9,Partially cloudy,0.0,0.0,0.0
29-08-2024 21:00,28.0,94.32,5.4,88.9,Partially cloudy,0.0,0.0,0.0
29-08-2024 22:00,27.0,94.27,7.6,88.9,Partially cloudy,0.0,0.0,0.0
29-08-2024 23:00,26.8,96.88,2.2,44.1,Partially cloudy,0.0,0.0,0.0
30-08-2024 00:00,27.0,94.27,3.6,50.0,Partially cloudy,0.0,0.0,0.0
30-08-2024 01:00,26.0,100.0,5.4,50.0,Partially cloudy,0.0,0.0,0.0
30-08-2024 02:00,26.3,96.89,1.5,41.6,Partially cloudy,0.0,0.0,0.0
30-08-2024 03:00,26.0,94.23,7.6,27.2,Partially cloudy,0.0,0.0,0.0
30-08-2024 04:00,26.0,94.23,5.4,27.2,Partially cloudy,0.0,0.0,0.0
30-08-2024 05:00,25.8,97.22,2.2,14.9,Clear,0.0,0.0,0.0
30-08-2024 06:00,26.0,94.23,9.4,27.2,Partially cloudy,0.0,0.0,0.0
30-08-2024 07:00,28.0,83.79,5.4,27.2,Partially cloudy,8.0,0.0,0.0
30-08-2024 08:00,28.4,94.53,2.2,14.9,Clear,119.0,0.4,1.0
30-08-2024 09:00,31.0,84.11,9.4,27.2,Partially cloudy,318.0,1.1,3.0
30-08-2024 10:00,31.0,79.33,9.4,50.0,Partially cloudy,518.0,1.9,5.0
30-08-2024 11:00,32.6,70.13,7.5,43.0,Partially cloudy,685.0,2.5,7.0
30-08-2024 12:00,34.0,63.14,5.4,50.0,Partially cloudy,790.0,2.8,8.0
30-08-2024 13:00,34.0,59.5,5.4,50.0,Partially cloudy,790.0,2.8,8.0
30-08-2024 14:00,33.8,64.95,5.4,44.2,Partially cloudy,767.0,2.8,8.0
30-08-2024 15:00,34.0,56.04,5.4,50.0,Partially cloudy,639.0,2.3,6.0
30-08-2024 16:00,31.0,74.79,18.4,88.9,Partially cloudy,232.0,0.8,2.0
30-08-2024 17:00,31.3,75.71,10.6,79.8,Partially cloudy,206.0,0.7,2.0
30-08-2024 18:00,29.0,79.06,5.4,50.0,Partially cloudy,122.0,0.4,1.0
30-08-2024 19:00,29.0,79.06,3.6,50.0,Partially cloudy,30.0,0.1,0.0
30-08-2024 20:00,28.9,84.38,4.1,50.0,"Rain, Partially cloudy",0.0,0.0,0.0
30-08-2024 21:00,29.0,88.99,3.6,50.0,Partially cloudy,0.0,0.0,0.0
30-08-2024 22:00,29.0,88.99,5.4,50.0,Partially cloudy,0.0,0.0,0.0
30-08-2024 23:00,28.4,89.17,4.7,50.0,Partially cloudy,0.0,0.0,0.0
31-08-2024 00:00,28.0,94.32,5.4,50.0,Partially cloudy,0.0,0.0,0.0
31-08-2024 01:00,28.0,94.32,5.4,50.0,Partially cloudy,0.0,0.0,0.0
31-08-2024 02:00,27.9,90.29,4.4,50.0,Partially cloudy,0.0,0.0,0.0
31-08-2024 03:00,27.0,94.27,5.4,50.0,Partially cloudy,0.0,0.0,0.0
31-08-2024 04:00,27.0,94.27,5.4,50.0,Partially cloudy,0.0,0.0,0.0
31-08-2024 05:00,27.0,92.7,1.5,57.1,Partially cloudy,0.0,0.0,0.0
31-08-2024 06:00,27.0,94.27,5.4,50.0,Partially cloudy,0.0,0.0,0.0
31-08-2024 07:00,28.0,94.32,7.6,50.0,Partially cloudy,8.0,0.0,0.0
31-08-2024 08:00,29.1,86.4,8.8,36.3,Partially cloudy,119.0,0.4,1.0
31-08-2024 09:00,31.0,74.79,7.6,27.2,Partially cloudy,318.0,1.1,3.0
31-08-2024 10:00,32.0,74.95,9.4,50.0,Partially cloudy,519.0,1.9,5.0
31-08-2024 11:00,33.6,66.36,13.7,44.1,Partially cloudy,689.0,2.5,7.0
31-08-2024 12:00,33.0,66.78,14.8,50.0,Partially cloudy,808.0,2.9,8.0
31-08-2024 13:00,34.8,60.33,14.8,50.0,Partially cloudy,865.0,3.1,9.0
31-08-2024 14:00,34.8,61.64,10.9,51.2,Partially cloudy,855.0,3.1,9.0
31-08-2024 15:00,35.0,63.35,14.8,50.0,Partially cloudy,779.0,2.8,8.0
31-08-2024 16:00,34.0,66.98,14.8,50.0,Partially cloudy,644.0,2.3,6.0
31-08-2024 17:00,34.2,64.17,7.5,44.0,Partially cloudy,459.0,1.7,5.0
31-08-2024 18:00,33.0,75.11,9.4,50.0,Partially cloudy,248.0,0.9,2.0
31-08-2024 19:00,32.0,79.46,9.4,50.0,Partially cloudy,69.0,0.2,0.0
31-08-2024 20:00,31.3,80.42,2.2,34.5,Partially cloudy,0.0,0.0,0.0
31-08-2024 21:00,31.0,84.11,7.6,50.0,Partially cloudy,0.0,0.0,0.0
31-08-2024 22:00,31.0,84.11,9.4,50.0,Partially cloudy,0.0,0.0,0.0
31-08-2024 23:00,30.5,84.37,2.2,48.7,Partially cloudy,0.0,0.0,0.0
01-09-2024 00:00,30.0,89.07,7.6,50.0,Partially cloudy,0.0,0.0,0.0
01-09-2024 01:00,30.0,89.07,9.4,50.0,Partially cloudy,0.0,0.0,0.0
01-09-2024 02:00,29.4,90.59,1.5,41.6,Partially cloudy,0.0,0.0,0.0
01-09-2024 03:00,30.0,89.07,2.0,50.0,Partially cloudy,0.0,0.0,0.0
01-09-2024 04:00,29.0,94.36,0.0,50.0,Partially cloudy,0.0,0.0,0.0
01-09-2024 05:00,28.3,92.92,0.0,29.2,Partially cloudy,0.0,0.0,0.0
01-09-2024 06:00,28.0,94.32,7.6,27.2,Partially cloudy,0.0,0.0,0.0
01-09-2024 07:00,29.0,94.36,9.4,0.0,Clear,7.0,0.0,0.0
01-09-2024 08:00,30.1,85.55,9.3,29.1,Partially cloudy,116.0,0.4,1.0
01-09-2024 09:00,31.0,84.11,11.2,50.0,Partially cloudy,312.0,1.1,3.0
01-09-2024 10:00,32.0,79.46,9.4,50.0,Partially cloudy,511.0,1.8,5.0
01-09-2024 11:00,33.8,65.43,8.1,49.9,Partially cloudy,679.0,2.4,7.0
01-09-2024 12:00,34.0,66.98,9.4,50.0,Partially cloudy,797.0,2.9,8.0
01-09-2024 13:00,34.0,63.14,9.4,50.0,Partially cloudy,853.0,3.1,9.0
01-09-2024 14:00,35.0,60.67,8.6,57.0,Partially cloudy,843.0,3.0,8.0
01-09-2024 15:00,35.0,56.28,11.2,50.0,Partially cloudy,745.0,2.7,7.0
01-09-2024 16:00,35.0,59.73,11.2,50.0,Partially cloudy,484.0,1.7,5.0
01-09-2024 17:00,34.8,61.66,2.7,49.9,Partially cloudy,352.0,1.3,4.0
01-09-2024 18:00,33.0,62.93,7.6,50.0,Partially cloudy,185.0,0.7,2.0
01-09-2024 19:00,33.0,66.78,5.4,50.0,Partially cloudy,25.0,0.1,0.0
01-09-2024 20:00,31.9,76.13,1.5,57.1,Partially cloudy,0.0,0.0,0.0
01-09-2024 21:00,32.0,70.66,7.6,50.0,Partially cloudy,0.0,0.0,0.0
01-09-2024 22:00,31.0,74.79,5.4,50.0,Partially cloudy,0.0,0.0,0.0
01-09-2024 23:00,30.6,77.5,9.1,77.3,Partially cloudy,0.0,0.0,0.0
02-09-2024 00:00,29.0,83.9,11.2,50.0,Partially cloudy,0.0,0.0,0.0
02-09-2024 01:00,29.0,94.36,11.2,88.9,Partially cloudy,0.0,0.0,0.0
02-09-2024 02:00,29.2,86.89,2.7,88.4,"Rain, Partially cloudy",0.0,0.0,0.0
02-09-2024 03:00,27.0,94.27,9.4,88.9,Partially cloudy,0.0,0.0,0.0
02-09-2024 04:00,27.0,94.27,9.4,88.9,Partially cloudy,0.0,0.0,0.0
02-09-2024 05:00,27.9,92.1,2.2,78.6,Partially cloudy,0.0,0.0,0.0
02-09-2024 06:00,27.0,94.27,9.4,88.9,Partially cloudy,0.0,0.0,0.0
02-09-2024 07:00,28.0,94.32,11.2,88.9,Partially cloudy,3.0,0.0,0.0
02-09-2024 08:00,28.6,89.44,7.0,92.8,Overcast,35.0,0.1,0.0
02-09-2024 09:00,29.0,88.99,11.2,100.0,Overcast,148.0,0.5,1.0
02-09-2024 10:00,30.0,84.0,7.6,88.9,Partially cloudy,203.0,0.7,2.0
02-09-2024 11:00,27.3,98.2,8.6,89.7,"Rain, Partially cloudy",280.0,1.0,3.0
02-09-2024 12:00,29.0,83.9,9.4,88.9,Partially cloudy,624.0,2.2,6.0
02-09-2024 13:00,29.0,94.36,5.4,88.9,Partially cloudy,673.0,2.4,7.0
02-09-2024 14:00,30.6,85.18,10.4,81.1,Partially cloudy,707.0,2.5,7.0
02-09-2024 15:00,32.0,70.66,13.0,88.9,Partially cloudy,661.0,2.4,7.0
02-09-2024 16:00,32.0,70.66,11.2,50.0,Partially cloudy,608.0,2.2,6.0
02-09-2024 17:00,32.2,72.07,6.0,51.2,Partially cloudy,418.0,1.5,4.0
02-09-2024 18:00,32.0,70.66,7.6,50.0,Partially cloudy,213.0,0.8,2.0
02-09-2024 19:00,30.0,79.19,9.4,50.0,Partially cloudy,54.0,0.2,0.0
02-09-2024 20:00,30.0,83.31,2.7,35.7,Partially cloudy,0.0,0.0,0.0
02-09-2024 21:00,30.0,89.07,9.4,50.0,Partially cloudy,0.0,0.0,0.0
02-09-2024 22:00,29.0,94.36,7.6,50.0,Partially cloudy,0.0,0.0,0.0
02-09-2024 23:00,29.1,88.9,6.9,29.2,Partially cloudy,0.0,0.0,0.0
03-09-2024 00:00,29.0,94.36,7.6,27.2,Partially cloudy,0.0,0.0,0.0
03-09-2024 01:00,28.0,94.32,5.4,27.2,Partially cloudy,0.0,0.0,0.0
03-09-2024 02:00,28.7,90.01,1.0,71.4,Partially cloudy,0.0,0.0,0.0
03-09-2024 03:00,28.0,94.32,7.6,50.0,Partially cloudy,0.0,0.0,0.0
03-09-2024 04:00,28.0,94.32,9.4,50.0,Partially cloudy,0.0,0.0,0.0
03-09-2024 05:00,28.3,91.27,8.1,88.4,Partially cloudy,0.0,0.0,0.0
03-09-2024 06:00,28.0,94.32,13.0,50.0,Partially cloudy,0.0,0.0,0.0
03-09-2024 07:00,29.0,94.36,13.0,88.9,Partially cloudy,7.0,0.0,0.0
03-09-2024 08:00,30.5,84.28,8.8,81.3,Partially cloudy,109.0,0.4,1.0
03-09-2024 09:00,31.0,84.11,14.8,88.9,Partially cloudy,301.0,1.1,3.0
03-09-2024 10:00,32.0,79.46,18.4,88.9,Partially cloudy,440.0,1.6,4.0
03-09-2024 11:00,32.6,71.62,4.2,61.0,Partially cloudy,663.0,2.4,7.0
03-09-2024 12:00,33.0,66.78,13.0,50.0,Partially cloudy,788.0,2.8,8.0
03-09-2024 13:00,34.0,63.14,14.8,50.0,Partially cloudy,844.0,3.0,8.0
03-09-2024 14:00,35.1,59.09,10.9,50.0,Partially cloudy,834.0,3.0,8.0
03-09-2024 15:00,34.0,56.04,13.0,50.0,Partially cloudy,757.0,2.7,8.0
03-09-2024 16:00,34.0,56.04,7.6,50.0,Partially cloudy,622.0,2.2,6.0
03-09-2024 17:00,34.1,62.06,2.2,58.5,Partially cloudy,398.0,1.4,4.0
03-09-2024 18:00,33.0,66.78,7.6,88.9,Partially cloudy,162.0,0.6,2.0
03-09-2024 19:00,32.0,70.66,5.4,50.0,Partially cloudy,30.0,0.1,0.0
03-09-2024 20:00,31.1,77.62,5.8,88.4,Partially cloudy,0.0,0.0,0.0
03-09-2024 21:00,30.0,84.0,11.2,88.9,Partially cloudy,0.0,0.0,0.0
03-09-2024 22:00,29.0,83.9,14.8,88.9,Partially cloudy,0.0,0.0,0.0
03-09-2024 23:00,28.0,85.91,2.2,89.7,Partially cloudy,0.0,0.0,0.0
04-09-2024 00:00,28.0,94.32,9.4,88.9,Partially cloudy,0.0,0.0,0.0
04-09-2024 01:00,27.0,94.27,5.4,88.9,Partially cloudy,0.0,0.0,0.0
04-09-2024 02:00,27.5,95.23,1.0,89.7,"Rain, Partially cloudy",0.0,0.0,0.0
04-09-2024 03:00,27.0,94.27,3.6,88.9,Partially cloudy,0.0,0.0,0.0
04-09-2024 04:00,27.0,94.27,3.6,88.9,Partially cloudy,0.0,0.0,0.0
04-09-2024 05:00,27.1,94.8,1.0,81.3,Partially cloudy,0.0,0.0,0.0
04-09-2024 06:00,27.0,94.27,3.6,88.9,Partially cloudy,0.0,0.0,0.0
04-09-2024 07:00,28.0,83.79,5.4,88.9,Partially cloudy,2.0,0.0,0.0
04-09-2024 08:00,28.4,84.18,0.0,57.5,Partially cloudy,29.0,0.1,0.0
04-09-2024 09:00,30.0,79.19,5.4,50.0,Partially cloudy,73.0,0.3,1.0
